wkt_geom,DN,id,kerentanan,Bobot,id_2,kerentan_1,Nilai
"MultiPolygon (((173136.289867807936389 9172025.36845862679183483, 173134.65114106144756079 9172005.84736251458525658, 173134.15356242377310991 9171982.1380015891045332, 173135.51237255427986383 9171975.56219364143908024, 173137.8979528734635096 9171965.94492170587182045, 173122.43340802675811574 9171965.84077025204896927, 173122.03312230366282165 9172025.27244401723146439, 173136.289867807936389 9172025.36845862679183483)))",1,0,,2,0,,2
"MultiPolygon (((173774.70997466362314299 9171999.9467949029058218, 173774.71639394719386473 9171998.99181275628507137, 173773.75685729281394742 9171999.94038797728717327, 173774.70997466362314299 9171999.9467949029058218)))",1,0,,2,0,,2
"MultiPolygon (((173151.17018497092067264 9172102.84992619417607784, 173161.68130022659897804 9172090.97619966417551041, 173161.78328020870685577 9172075.83146105147898197, 173152.65796386171132326 9172064.5754946805536747, 173151.43339819964603521 9172063.76349575072526932, 173151.17018497092067264 9172102.84992619417607784)))",0,0,,2,0,,2
"MultiPolygon (((173893.54141391755547374 9171971.02840995602309704, 173893.62739242208772339 9171958.23338335938751698, 173866.7134513413766399 9171961.42060364596545696, 173837.27125789551064372 9171961.22273750230669975, 173818.33727754151914269 9171962.14909652806818485, 173806.70938401776948012 9171970.44483054429292679, 173893.54141391755547374 9171971.02840995602309704)))",1,0,,2,0,,2
"MultiPolygon (((173182.75023317750310525 9171817.66113699041306973, 173182.7116779106145259 9171823.3854746650904417, 173187.17159206885844469 9171819.18665697053074837, 173189.02569091986515559 9171817.70340306311845779, 173182.75023317750310525 9171817.66113699041306973)),((173152.89207983278902248 9171847.17719952948391438, 173152.37273418848053552 9171924.28344644978642464, 173156.95497525949031115 9171914.46591687574982643, 173163.65544383600354195 9171895.41448894701898098, 173163.82397338934242725 9171870.39264926314353943, 173163.94826701283454895 9171851.95546990074217319, 173164.70207587745971978 9171847.25674586929380894, 173152.89207983278902248 9171847.17719952948391438)))",1,0,,2,0,,2
"MultiPolygon (((175732.71552902786061168 9171923.91887130960822105, 175732.73213217794545926 9171921.43420051783323288, 175730.49675644491799176 9171923.90404453873634338, 175732.71552902786061168 9171923.91887130960822105)),((175762.57151323551079258 9171894.40181971155107021, 175762.57786934118485078 9171893.45057176053524017, 175761.85293815995100886 9171894.39701815880835056, 175762.57151323551079258 9171894.40181971155107021)))",0,0,,2,0,,2
"MultiPolygon (((175318.28741787167382427 9171805.05574800074100494, 175356.40836253826273605 9171817.18979364633560181, 175360.0501208842615597 9171818.34897955693304539, 175354.72446856135502458 9171816.65380361303687096, 175318.2874178717029281 9171805.05574800074100494, 175318.28741787167382427 9171805.05574800074100494)),((175375.01763724314514548 9171824.1641056127846241, 175365.75954628828912973 9171820.16631197370588779, 175365.20937085055629723 9171819.99118898250162601, 175365.75954628782346845 9171820.16631197370588779, 175371.53210653882706538 9171822.65899699553847313, 175375.01763724314514548 9171824.1641056127846241)))",0,0,,2,0,,2
"MultiPolygon (((173175.21109295531641692 9171639.30730131082236767, 173161.53092780616134405 9171625.41454032622277737, 173154.40490703677642159 9171622.61308098398149014, 173154.29337727511301637 9171639.16637465544044971, 173175.21109295531641692 9171639.30730131082236767)),((173125.2362081182654947 9171549.81902429461479187, 173125.11006871485733427 9171568.53798538632690907, 173131.79724635370075703 9171551.46199603378772736, 173133.54864631642703898 9171549.87503786198794842, 173125.2362081182654947 9171549.81902429461479187)),((173124.83572238788474351 9171609.25070545822381973, 173136.790621174586704 9171609.33125808835029602, 173124.93258184404112399 9171594.87685920298099518, 173124.83572238788474351 9171609.25070545822381973)))",0,0,,2,0,,2
"MultiPolygon (((175236.91918138114851899 9171742.30332737416028976, 175200.34255579498130828 9171701.92926694825291634, 175200.34255579495220445 9171701.92926695197820663, 175202.56748031167080626 9171704.38518614694476128, 175223.5863879400130827 9171727.58630524948239326, 175224.65429620366194285 9171728.76508519612252712, 175236.91918138065375388 9171742.30332737416028976, 175236.91918138114851899 9171742.30332737416028976)),((175185.83979442471172661 9171593.37795796059072018, 175191.75256226171040908 9171567.5382049921900034, 175185.83979442340205424 9171593.37795796059072018, 175185.83979442471172661 9171593.37795796059072018)),((175179.15628855809336528 9171623.04989396780729294, 175181.39720687759108841 9171681.01698623597621918, 175182.74736037314869463 9171682.50731449760496616, 175182.74736037728143856 9171682.50731449760496616, 175181.39720688184024766 9171681.01698623597621918, 175179.15628856091643684 9171623.04989396780729294, 175179.15628855809336528 9171623.04989396780729294)))",0,0,,2,0,,2
"MultiPolygon (((173155.49476792378118262 9171460.87137160077691078, 173155.21776486426824704 9171501.9784166868776083, 173162.50702734757214785 9171480.55067980661988258, 173162.6046463381499052 9171466.06433769129216671, 173162.24434442684287205 9171460.91685452125966549, 173155.49476792378118262 9171460.87137160077691078)))",0,0,,2,0,,2
"MultiPolygon (((175824.07040354295168072 9171567.93085889890789986, 175824.15121847196132876 9171555.83871365152299404, 175811.53638030000729486 9171561.23417750000953674, 175802.53981970000313595 9171565.08207610063254833, 175795.09815122987492941 9171567.73721557855606079, 175824.07040354295168072 9171567.93085889890789986)))",0,0,,2,0,,2
"MultiPolygon (((175913.04197926580673084 9171568.5253866370767355, 175913.13932223236770369 9171553.95618819072842598, 175905.27657928020926192 9171554.15774894319474697, 175904.61032641874044202 9171554.17482827976346016, 175883.48030454246327281 9171554.03363963961601257, 175883.38479428947903216 9171568.32722892053425312, 175913.04197926580673084 9171568.5253866370767355)))",0,0,,2,0,,2
"MultiPolygon (((175972.35632842464838177 9171568.92164748348295689, 175972.40717587995459326 9171561.30997889675199986, 175961.34065193554852158 9171561.9287942461669445, 175942.78867669348255731 9171555.3240463100373745, 175942.69915731105720624 9171568.72352615930140018, 175972.35632842464838177 9171568.92164748348295689)))",0,0,,2,0,,2
"MultiPolygon (((176298.78305614687269554 9171541.38468599691987038, 176298.94549967750208452 9171517.04385208524763584, 176273.09629727061837912 9171538.63847669959068298, 176251.39047395103261806 9171538.11198070459067822, 176218.07622389052994549 9171537.30391095392405987, 176180.20020889362785965 9171533.77740418910980225, 176180.15470784244826064 9171540.5928643811494112, 176298.78305614687269554 9171541.38468599691987038)),((176328.63841744547244161 9171511.86750742979347706, 176328.75286242263973691 9171494.71790283173322678, 176305.524050519161392 9171511.54807779006659985, 176305.52403885169769637 9171511.54808932542800903, 176305.32790114003000781 9171511.71194429509341717, 176328.63841744547244161 9171511.86750742979347706)),((176358.49374243168858811 9171482.35032427124679089, 176358.53856356677715667 9171475.63349094800651073, 176347.60024994326522574 9171482.27763043530285358, 176358.49374243168858811 9171482.35032427124679089)),((176418.00602540752151981 9171453.0310126468539238, 176418.05677865725010633 9171445.42407660000026226, 176402.92583369606290944 9171452.9303906224668026, 176418.00602540752151981 9171453.0310126468539238)),((176477.518214839277789 9171423.71165569685399532, 176477.58161847616429441 9171414.20726491883397102, 176460.27136758790584281 9171423.59659375250339508, 176477.518214839277789 9171423.71165569685399532)))",0,0,,2,0,,2
"MultiPolygon (((176625.80292223091237247 9171424.70061603747308254, 176625.8947536579798907 9171410.92849803529679775, 176622.15460605669068173 9171414.09751293994486332, 176546.44898904013098218 9171413.59287271834909916, 176507.27990857802797109 9171408.20772690325975418, 176507.17517015355406329 9171423.90948416292667389, 176625.80292223091237247 9171424.70061603747308254)),((176655.65796220180345699 9171395.18334021605551243, 176655.72023208279279061 9171385.84409407898783684, 176651.76428119925549254 9171389.00933143869042397, 176644.56486384270829149 9171395.10937436297535896, 176655.65796220180345699 9171395.18334021605551243)),((176685.51296585518866777 9171365.66605978831648827, 176685.53749685868388042 9171361.98668957315385342, 176680.97677651059348136 9171365.63581537269055843, 176685.51296585518866777 9171365.66605978831648827)),((176715.36793318710988387 9171336.14877474866807461, 176715.39722779940348119 9171331.75474918261170387, 176711.53065572053310461 9171336.12319166772067547, 176715.36793318710988387 9171336.14877474866807461)))",0,0,,2,0,,2
"MultiPolygon (((173156.49612321413587779 9171312.29219511896371841, 173156.3380580048833508 9171335.74393521063029766, 173163.18255991395562887 9171321.63980096578598022, 173166.50560141398455016 9171312.35965734533965588, 173156.49612321413587779 9171312.29219511896371841)))",0,0,,2,0,,2
"MultiPolygon (((173157.49765706446487457 9171163.71301202662289143, 173157.3694434771023225 9171182.73235117830336094, 173160.09219753183424473 9171175.77979663573205471, 173168.91886225904454477 9171163.79000278189778328, 173157.49765706446487457 9171163.71301202662289143)))",0,0,,2,0,,2
"MultiPolygon (((176805.32876520371064544 9171188.16693116724491119, 176805.46776872617192566 9171167.31479206494987011, 176785.59712392510846257 9171187.61560706235468388, 176785.36021278396947309 9171188.0338079147040844, 176805.32876520371064544 9171188.16693116724491119)))",0,0,,2,0,,2
"MultiPolygon (((176835.18356488912831992 9171158.64964098297059536, 176835.32916344946715981 9171136.80694212391972542, 176814.08695633301977068 9171158.50901174172759056, 176835.18356488912831992 9171158.64964098297059536)))",0,0,,2,0,,2
"MultiPolygon (((173248.27311916695907712 9170896.87036886252462864, 173248.17094405106035993 9170912.02640241570770741, 173261.99403327889740467 9170897.58900745399296284, 173262.36256519609014504 9170896.96535090543329716, 173248.27311916695907712 9170896.87036886252462864)),((173218.41536024719243869 9170926.38624490797519684, 173218.03423849423415959 9170982.91942202299833298, 173224.67290559224784374 9170954.95860276184976101, 173225.79304963164031506 9170936.32810883969068527, 173233.10993520449846983 9170927.75597596727311611, 173234.31891643171547912 9170926.49346244335174561, 173218.41536024719243869 9170926.38624490797519684)),((173187.95652799383969977 9171045.04961167648434639, 173187.63224484547390603 9171093.15419962257146835, 173190.97936177533119917 9171078.52969855815172195, 173205.63259112648665905 9171049.65448381565511227, 173207.0253133823571261 9171045.17816169559955597, 173187.95652799383969977 9171045.04961167648434639)))",0,0,,2,0,,2
"MultiPolygon (((177014.31160005670972168 9170981.54580275528132915, 177014.39170805146568455 9170969.52394378744065762, 176990.97011884750099853 9170980.37741700187325478, 176988.94174746185308322 9170981.37674527429044247, 177014.31160005670972168 9170981.54580275528132915)))",0,0,,2,0,,2
"MultiPolygon (((177044.16614541207673028 9170952.02848017774522305, 177044.18147127240081318 9170949.72838889993727207, 177041.36044911373755895 9170952.00978486798703671, 177044.16614541207673028 9170952.02848017774522305)),((177074.02065443276660517 9170922.5111529678106308, 177074.21863835625117645 9170892.7962320763617754, 177073.38346775912214071 9170892.79066716507077217, 177067.06775208312319592 9170921.88471283204853535, 177066.6428319601691328 9170922.46199478954076767, 177074.02065443276660517 9170922.5111529678106308)))",0,0,,2,0,,2
"MultiPolygon (((173267.89886971609666944 9170807.85117790475487709, 173266.88595957215875387 9170799.69204692170023918, 173256.86295605823397636 9170778.85793459787964821, 173260.86513994820415974 9170735.8050716370344162, 173265.45113573409616947 9170727.17202584072947502, 173269.9440830520761665 9170718.71346946433186531, 173249.4752526783850044 9170718.57545218616724014, 173248.87415379105368629 9170807.72291171550750732, 173267.89886971609666944 9170807.85117790475487709)))",0,0,,2,0,,2
"MultiPolygon (((177104.07309984712628648 9170863.27890687994658947, 177104.18620915041537955 9170846.30225851759314537, 177090.69684565553325228 9170863.18978319875895977, 177104.07309984712628648 9170863.27890687994658947)),((177133.92752499791095033 9170833.76157704181969166, 177134.03253976069390774 9170817.99895600602030754, 177118.19600083125988021 9170833.65676650404930115, 177133.92752499791095033 9170833.76157704181969166)),((177163.78191380447242409 9170804.24424256384372711, 177163.8977378795389086 9170786.85879385657608509, 177162.58264355262508616 9170789.77106373198330402, 177148.05026026201085187 9170804.13943706639111042, 177163.78191380447242409 9170804.24424256384372711)))",0,0,,2,0,,2
"MultiPolygon (((177224.08440859761321917 9170656.06489516049623489, 177224.25436606461880729 9170630.55284852534532547, 177205.41251536915660836 9170655.94050227664411068, 177224.08440859761321917 9170656.06489516049623489)))",1,0,,2,0,,2
"MultiPolygon (((173285.03996683997684158 9170451.36077375151216984, 173288.17065606545656919 9170445.53425309434533119, 173294.43768581654876471 9170433.87091702595353127, 173298.38873374368995428 9170425.56724067777395248, 173302.69736522922175936 9170421.76269913092255592, 173281.13649080519098788 9170421.61727983504533768, 173280.93606422346783802 9170451.33309558965265751, 173285.03996683997684158 9170451.36077375151216984)))",0,0,,2,0,,2
"MultiPolygon (((177403.20934038172708824 9170478.96085453033447266, 177403.33630252120201476 9170459.8963213786482811, 177402.41233888338319957 9170460.54833891987800598, 177391.69163341805688106 9170478.88414906151592731, 177403.20934038172708824 9170478.96085453033447266)))",0,0,,2,0,,2
"MultiPolygon (((173310.99401032645255327 9170392.10149587690830231, 173310.83575019316049293 9170415.56689032353460789, 173314.82986735831946135 9170413.18302816525101662, 173327.70699847396463156 9170402.54383492656052113, 173334.09599556215107441 9170395.48202245682477951, 173336.99572407486266457 9170392.27685713022947311, 173310.99401032645255327 9170392.10149587690830231)))",0,0,,2,0,,2
"MultiPolygon (((177552.28129115846240893 9170361.08884117193520069, 177552.37044141313526779 9170347.6978562455624342, 177544.70808023514109664 9170361.03842122666537762, 177552.28129115846240893 9170361.08884117193520069)))",0,0,,2,0,,2
"MultiPolygon (((173667.87958398251794279 9170245.92182993702590466, 173651.1598461399844382 9170245.80916101858019829, 173652.69456068647559732 9170247.93747935816645622, 173664.6785893402993679 9170252.62346108630299568, 173671.01747597474604845 9170249.72406329214572906, 173679.16561777147580869 9170245.99787596054375172, 173667.87958398251794279 9170245.92182993702590466)),((173638.42293068714207038 9170216.00624793954193592, 173633.26968527518329211 9170215.97151590697467327, 173633.35878074157517403 9170216.13491685688495636, 173638.36024696569074877 9170225.30774014070630074, 173638.42293068714207038 9170216.00624793954193592)))",0,0,,2,0,,2
"MultiPolygon (((173697.73670860152924433 9170216.40594040229916573, 173697.64063301059650257 9170230.66496868431568146, 173700.06439406890422106 9170228.02940682135522366, 173710.67350194961181842 9170216.49310452304780483, 173697.73670860152924433 9170216.40594040229916573)))",0,0,,2,0,,2
"MultiPolygon (((173638.42293068714207038 9170216.00624793954193592, 173638.62319523259066045 9170186.29051402769982815, 173579.30942592746578157 9170185.89073467254638672, 173579.11389118220540695 9170214.89937238767743111, 173580.7483069896697998 9170213.23739021643996239, 173585.47480832878500223 9170208.43111166171729565, 173593.14106424991041422 9170200.63523067161440849, 173599.56269571464508772 9170195.01579314656555653, 173606.98630967392819002 9170190.01050501316785812, 173615.43817350437166169 9170190.78633861057460308, 173623.46414506359724328 9170197.9880452137440443, 173626.93270605168072507 9170204.34950562566518784, 173633.26968527518329211 9170215.97151590697467327, 173638.42293068714207038 9170216.00624793954193592)))",1,0,,2,0,,2
"MultiPolygon (((173905.53481171804014593 9170188.08861890248954296, 173851.73575643214280717 9170187.72627297416329384, 173864.4484345456585288 9170193.53278344683349133, 173905.49076860575587489 9170194.62919582799077034, 173905.53481171804014593 9170188.08861890248954296)))",0,0,,2,0,,2
"MultiPolygon (((174083.67557327845133841 9170159.57090593129396439, 174083.65067270476720296 9170163.27062901854515076, 174087.20933768889517523 9170159.59468887932598591, 174083.67557327845133841 9170159.57090593129396439)))",0,0,,2,0,,2
"MultiPolygon (((176663.58852570975432172 9170206.58258993364870548, 176647.65221211776952259 9170206.47617925703525543, 176663.53360298956977203 9170214.80846994556486607, 176663.58852570975432172 9170206.58258993364870548)),((176634.13078032014891505 9170176.66953724250197411, 176608.81552613317035139 9170176.50047954358160496, 176628.37443755439016968 9170196.36195042356848717, 176633.97964308838709258 9170199.30276349559426308, 176634.13078032014891505 9170176.66953724250197411)),((176604.67307160346535966 9170146.75645220093429089, 176593.30247080750996247 9170146.68050856329500675, 176604.52934694319264963 9170168.27688324823975563, 176604.67307160346535966 9170146.75645220093429089)))",0,0,,2,0,,2
"MultiPolygon (((176189.68505882169120014 9170114.26665206998586655, 176189.94069253650377505 9170076.04286609217524529, 176175.51270860806107521 9170107.73254158720374107, 176177.61173932455130853 9170114.18590852059423923, 176189.68505882169120014 9170114.26665206998586655)))",0,0,,2,0,,2
"MultiPolygon (((176219.93741386098554358 9170025.31957995891571045, 176220.1361391632235609 9169995.60445014573633671, 176218.11645204064552672 9169995.59094226360321045, 176219.79845462262164801 9170010.46317067183554173, 176213.05543903697980568 9170025.27355421707034111, 176219.93741386098554358 9170025.31957995891571045)))",0,0,,2,0,,2
"MultiPolygon (((176457.98085814993828535 9169908.04531708918511868, 176457.894572923774831 9169920.95552323013544083, 176481.71550890611251816 9169908.20394292287528515, 176457.98085814993828535 9169908.04531708918511868)))",0,0,,2,0,,2
"MultiPolygon (((177614.75885912153171375 9169886.04681057296693325, 177585.10310837475117296 9169885.84929622709751129, 177560.21483449349761941 9169885.68351914547383785, 177560.47756938223028556 9169886.0245630107820034, 177602.45576862763846293 9169898.15691365674138069, 177614.60970142582664266 9169908.44349139742553234, 177614.75885912153171375 9169886.04681057296693325)),((177555.64528934651752934 9169855.93694403022527695, 177537.20389314548810944 9169855.8140929602086544, 177555.48801058434764855 9169879.54785021767020226, 177555.64528934651752934 9169855.93694403022527695)))",0,0,,2,0,,2
"MultiPolygon (((177644.21672620880417526 9169915.95910531841218472, 177623.32526857368065976 9169915.81998100876808167, 177625.98122833418892696 9169918.06787368655204773, 177644.13865861063823104 9169927.6827935017645359, 177644.21672620880417526 9169915.95910531841218472)))",0,0,,2,0,,2
"MultiPolygon (((176161.81775049719726667 9169846.63202252611517906, 176162.21536615781951696 9169787.20173168554902077, 176150.28389387196511962 9169787.12189821340143681, 176150.47303422127151862 9169787.8585150521248579, 176153.99799317895667627 9169845.00028422102332115, 176154.31321572174783796 9169846.58181326277554035, 176161.81775049719726667 9169846.63202252611517906)))",0,0,,2,0,,2
"MultiPolygon (((177111.00659069867106155 9169823.25674034096300602, 177110.95823237532749772 9169830.50609033554792404, 177116.77796217240393162 9169823.29523841105401516, 177111.00659069867106155 9169823.25674034096300602)))",0,0,,2,0,,2
"MultiPolygon (((175598.7495258241542615 9169783.42847205139696598, 175598.65774794059689157 9169797.12211436778306961, 175613.48776000086218119 9169794.34906643070280552, 175621.9975805802969262 9169783.58428140915930271, 175598.7495258241542615 9169783.42847205139696598)))",0,0,,2,0,,2
"MultiPolygon (((175094.67296975597855635 9169768.24688848853111267, 175065.03367132332641631 9169765.51883565820753574, 175094.67296975597855635 9169768.24688849039375782, 175094.67296975597855635 9169768.24688848853111267)))",0,0,,2,0,,2
"MultiPolygon (((177230.22432980866869912 9169734.90322111360728741, 177200.56858073431067169 9169734.70543518289923668, 177200.40112775264424272 9169759.81284280493855476, 177230.18111992403282784 9169741.38257995620369911, 177230.22432980866869912 9169734.90322111360728741)))",0,0,,2,0,,2
"MultiPolygon (((174149.36647378510679118 9169714.25855258665978909, 174146.0833405094454065 9169700.2753619160503149, 174145.98934148356784135 9169714.23581684567034245, 174149.36647378510679118 9169714.25855258665978909)),((174146.58958825306035578 9169625.08895713835954666, 174146.31887855741661042 9169665.29395362548530102, 174157.82272585853934288 9169643.99901197850704193, 174167.96132415029569529 9169625.23285918682813644, 174146.58958825306035578 9169625.08895713835954666)))",0,0,,2,0,,2
"MultiPolygon (((175688.71360752696637064 9169635.44840026088058949, 175688.45526576956035569 9169673.99847699142992496, 175699.03294922132045031 9169659.83337332122027874, 175713.94884776062099263 9169635.61751146428287029, 175688.71360752696637064 9169635.44840026088058949)),((175658.65924579830607399 9169694.68017486110329628, 175658.49478023673873395 9169719.22099312767386436, 175661.9907843517139554 9169709.43849167972803116, 175672.93992311283363961 9169694.7758772075176239, 175658.65924579830607399 9169694.68017486110329628)))",0,0,,2,0,,2
"MultiPolygon (((174414.03940755221992731 9169546.27333995141088963, 174384.41642941426835023 9169541.12122947908937931, 174384.41642941426835023 9169541.12122948281466961, 174414.03940755221992731 9169546.27333995513617992, 174414.03940755221992731 9169546.27333995141088963)))",0,0,,2,0,,2
"MultiPolygon (((177527.17743234930094332 9169677.4504215344786644, 177512.60526210122043267 9169677.35331642627716064, 177527.05768778643687256 9169695.42114969342947006, 177527.17743234930094332 9169677.4504215344786644)))",1,0,,2,0,,2
"MultiPolygon (((176163.2095291482983157 9169638.62599991261959076, 176133.55358600820181891 9169638.42753671482205391, 176133.53967028245097026 9169640.50687636993825436, 176134.62511001573875546 9169640.63002741895616055, 176146.1733954381197691 9169641.85964769311249256, 176163.17577616474591196 9169643.6699589379131794, 176163.2095291482983157 9169638.62599991261959076)))",0,0,,2,0,,2
"MultiPolygon (((175718.56878254818730056 9169605.93188571743667126, 175718.43663128197658807 9169625.65241381898522377, 175724.95406419597566128 9169610.91000400297343731, 175736.00003901589661837 9169606.04869284108281136, 175718.56878254818730056 9169605.93188571743667126)))",0,0,,2,0,,2
"MultiPolygon (((177556.04118771286448464 9169796.5073039922863245, 177556.43711426289519295 9169737.07766288332641125, 177547.17959242599317804 9169737.01598326116800308, 177548.15075254120165482 9169763.46545384638011456, 177545.39054945658426732 9169783.20147346891462803, 177553.70755546996952035 9169796.49175549484789371, 177556.04118771286448464 9169796.5073039922863245)),((177290.32840269384905696 9169616.43920404091477394, 177290.13024325593141839 9169646.15408799797296524, 177298.54222174859023653 9169646.21018132194876671, 177307.56457103733555414 9169616.5541276540607214, 177290.32840269384905696 9169616.43920404091477394)))",0,0,,2,0,,2
"MultiPolygon (((177497.85625325230648741 9169627.06606760807335377, 177485.84639717574464157 9169645.84106487222015858, 177497.64066081281634979 9169659.41593621298670769, 177497.85625325230648741 9169627.06606760807335377)))",1,0,,2,0,,2
"MultiPolygon (((177350.03597329714102671 9169557.40496250241994858, 177349.94408553469111212 9169571.18549353443086147, 177370.68175070080906153 9169571.32368914410471916, 177387.77610680554062128 9169570.12073757871985435, 177407.56928844843059778 9169558.40003837645053864, 177408.59041552263079211 9169557.79537107050418854, 177350.03597329714102671 9169557.40496250241994858)),((177320.18220619444036856 9169586.92208561114966869, 177320.17469857953255996 9169588.04794916883111, 177320.69294589277706109 9169586.92549128830432892, 177320.18220619444036856 9169586.92208561114966869)))",1,0,,2,0,,2
"MultiPolygon (((177498.31392900785431266 9169558.39346129074692726, 177489.78106205395306461 9169558.33658718317747116, 177494.2937820705701597 9169561.61210040375590324, 177498.23889365981449373 9169569.65179182030260563, 177498.31392900785431266 9169558.39346129074692726)))",0,0,,2,0,,2
"MultiPolygon (((177468.85642260464373976 9169528.48095472157001495, 177439.20085663447389379 9169528.28326629102230072, 177439.08813475686474703 9169545.1923829447478056, 177466.82575465689296834 9169541.67470420151948929, 177468.75912259495817125 9169543.07802020944654942, 177468.85642260464373976 9169528.48095472157001495)))",0,0,,2,0,,2
"MultiPolygon (((174594.43306716909864917 9169182.34955449588596821, 174564.77703031484270468 9169182.15002011507749557, 174564.6656142353604082 9169198.70890789292752743, 174594.42229759084875695 9169183.95029745809733868, 174594.43306716909864917 9169182.34955449588596821)))",0,0,,2,0,,2
"MultiPolygon (((174624.28900781780248508 9169152.83355783298611641, 174624.17895862885052338 9169169.1916980929672718, 174656.72077797737438232 9169153.05172614566981792, 174624.28900781780248508 9169152.83355783298611641)))",0,0,,2,0,,2
"MultiPolygon (((174802.42473956861067563 9169124.31484199501574039, 174772.76878797321114689 9169124.11542141437530518, 174772.68557403187151067 9169136.48987067118287086, 174802.40509210707386956 9169127.23681281134486198, 174802.42473956861067563 9169124.31484199501574039)))",0,0,,2,0,,2
